,ID,IDADE,FAIXA IDADE,GENERO,COR/RACA/ETNIA,PCD,EXPERIENCIA_PROFISSIONAL_PREJUDICADA,PREJUDICA?,ASPECTOS_PREJUDICADOS,VIVE_NO_BRASIL,ESTADO ONDE MORA,UF ONDE MORA,REGIAO ONDE MORA,MUDOU DE ESTADO?,REGIAO DE ORIGEM,NIVEL DE ENSINO,ÁREA DE FORMAÇÃO,COMPUTAÇÃO?,QUAL SUA SITUAÇÃO ATUAL DE TRABALHO?,SETOR,NUMERO DE FUNCIONARIOS,GESTOR?,CARGO COMO GESTOR,CARGO ATUAL,NIVEL,FAIXA SALARIAL,QUANTO TEMPO DE EXPERIÊNCIA NA ÁREA DE DADOS VOCÊ TEM?,QUANTO TEMPO DE EXPERIÊNCIA NA ÁREA DE TI/ENGENHARIA DE SOFTWARE VOCÊ TEVE ANTES DE COMEÇAR A TRABALHAR NA ÁREA DE DADOS?,SALARIO
49,zpj4pkniryzv3cc4qr0zpj4prn18zi8k,29,25-29,Masculino,Branca,Não,,FALSE,,TRUE,Minas Gerais (MG),MG,Sudeste,1,,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Finanças ou Bancos,Acima de 3.000,0,,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,de 1 a 2 anos,10000
50,zoxilju9s35wft7htczoxilj0ixdllc3,30,30-34,Feminino,Branca,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",FALSE,"Senioridade das vagas recebidas em relação à sua experiência, Aprovação em processos seletivos/entrevistas, Velocidade de progressão de carreira, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Quantidade de oportunidades de emprego/vagas recebidas",TRUE,Paraíba (PB),PB,Nordeste,1,,Graduação/Bacharelado,Ciências Biológicas/ Farmácia/ Medicina/ Área da Saúde,FALSE,Empregado (CLT),Agronegócios,de 11 a 50,0,,Cientista de Dados/Data Scientist,Júnior,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,de 1 a 2 anos,3500
51,zof7ms11v1feomzof7msam4mgx2n1qjg,37,35-39,Feminino,Branca,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,FALSE,,,,,,Mestrado,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,FALSE,Empregado (CLT),Finanças ou Bancos,Acima de 3.000,0,,Cientista de Dados/Data Scientist,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,Menos de 1 ano,7000
52,zoeyrst0ekqey2hrzzoeyrra0g2oaixn,28,25-29,Masculino,Branca,Não,,FALSE,,TRUE,Mato Grosso do Sul (MS),MS,Centro-oeste,1,,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Finanças ou Bancos,Acima de 3.000,0,,Engenheiro de Machine Learning/ML Engineer,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,10000
53,zoej8fuamnqbwjyy39zoejpo1jlajlwf,40,40-44,Masculino,Branca,Não,,FALSE,,TRUE,Paraíba (PB),PB,Nordeste,0,Nordeste,Pós-graduação,Outras Engenharias,FALSE,Empregado (CLT),Área de Consultoria,Acima de 3.000,0,,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 1 a 2 anos,de 1 a 2 anos,10000
54,zo96wuabvry1e9gkvxzo96w0dcusyqa8,28,25-29,Masculino,Parda,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",TRUE,"Atenção dada pelas pessoas diante das minhas opiniões e ideias, Senioridade das vagas recebidas em relação à sua experiência, Velocidade de progressão de carreira, Oportunidades de progressão de carreira",TRUE,São Paulo (SP),SP,Sudeste,1,,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Finanças ou Bancos,Acima de 3.000,0,,Cientista de Dados/Data Scientist,Júnior,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,Menos de 1 ano,7000
55,zo32gslsg5fpzrmyyzo3iugkt9k3e5ac,30,30-34,Masculino,Branca,Não,,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Graduação/Bacharelado,Outras Engenharias,FALSE,Empregado (CLT),Outra Opção,Acima de 3.000,0,,Analista de Negócios/Business Analyst,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 6 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,10000
56,zniixpuj2lt568hpkyfznib1sdp1c0sz,34,30-34,Feminino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,Distrito Federal (DF),DF,Centro-oeste,0,Nordeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Varejo,Acima de 3.000,1,Supervisor/Coordenador,,,de R$ 16.001/mês a R$ 20.000/mês,Mais de 10 anos,de 1 a 2 anos,18000
57,znhzqtstcfhf1jnm7bvlt0znhzqt2ukv,33,30-34,Masculino,Prefiro não informar,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,Ceará (CE),CE,Nordeste,1,,Graduação/Bacharelado,Química / Física,FALSE,Empregado (CLT),Tecnologia/Fábrica de Software,de 101 a 500,0,,Analista de Dados/Data Analyst,Sênior,de R$ 4.001/mês a R$ 6.000/mês,de 4 a 6 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,5000
58,znh0j63tydaw5ifzmx2znh0j1if9sfho,28,25-29,Masculino,Branca,Não,,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Internet/Ecommerce,Acima de 3.000,0,,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 6 anos,de 5 a 6 anos,10000
59,zn15jvip4y1jzn178ztl585aykvs5k2p,34,30-34,Masculino,Preta,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",TRUE,"Oportunidades de progressão de carreira, Velocidade de progressão de carreira, Senioridade das vagas recebidas em relação à sua experiência",TRUE,Minas Gerais (MG),MG,Sudeste,1,,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Finanças ou Bancos,de 101 a 500,0,,Analista de BI/BI Analyst,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 7 a 10 anos,de 5 a 6 anos,10000
60,zmm7utr1yntldvbg4zmm7fu3heuglxoz,31,30-34,Masculino,Branca,Não,,FALSE,,TRUE,Paraná (PR),PR,Sul,1,,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,FALSE,Empregado (CLT),Varejo,Acima de 3.000,0,,Analista de Negócios/Business Analyst,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,Menos de 1 ano,7000
61,zmhx7nttzdlnke4zm5reus6tew2rqj76,30,30-34,Feminino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Mestrado,Economia/ Administração / Contabilidade / Finanças/ Negócios,FALSE,Empregado (CLT),Área da Saúde,Acima de 3.000,0,,Cientista de Dados/Data Scientist,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,14000
62,zm98ybt238rv9zkra59qzm98ybtkpdr2,39,35-39,Masculino,Branca,Não,,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,0,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Área da Saúde,Acima de 3.000,0,,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Pleno,de R$ 12.001/mês a R$ 16.000/mês,Mais de 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,14000
63,zm7o5yquakof0j6zm7vh3o0letznhdvh,26,25-29,Masculino,Branca,Não,,FALSE,,TRUE,Rio de Janeiro (RJ),RJ,Sudeste,1,,Mestrado,Ciências Sociais,FALSE,Somente Estudante (pós-graduação),,,,,,,,,,
64,zm002vpc4t279hpdfzm002v95mmlvkq2,39,35-39,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,Rio de Janeiro (RJ),RJ,Sudeste,1,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empreendedor ou Empregado (CNPJ),Setor Alimentício,de 101 a 500,1,Gerente/Head,,,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 6 anos,de 5 a 6 anos,10000
65,zk541gdfp38zk51rs6k2q3pp6fytz2l9,31,30-34,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,Minas Gerais (MG),MG,Sudeste,1,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Internet/Ecommerce,de 1.001 a 3.000,0,,Analytics Engineer,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 3 a 4 anos,de 5 a 6 anos,7000
66,zk0gb0ne7c82of94h08mqzk0gb0sd59h,,55+,Masculino,Preta,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",TRUE,Oportunidades de progressão de carreira,TRUE,Minas Gerais (MG),MG,Sudeste,1,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Indústria,de 1.001 a 3.000,0,,Analista de Dados/Data Analyst,Júnior,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,Menos de 1 ano,5000
67,zjpwdztcnxrvtingrzh8rk0obyzjpwdz,38,35-39,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,Minas Gerais (MG),MG,Sudeste,1,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Setor Automotivo,Acima de 3.000,0,,Analista de Dados/Data Analyst,Sênior,de R$ 6.001/mês a R$ 8.000/mês,de 7 a 10 anos,Menos de 1 ano,7000
68,zjmg0dwnz7foz9zjdeqaxusoa6lb7mbe,48,45-49,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Internet/Ecommerce,Acima de 3.000,1,Team Leader/Tech Leader,,,de R$ 25.001/mês a R$ 30.000/mês,de 4 a 6 anos,Mais de 10 anos,27500
69,ziuj0xffswuazpmjpri1ziujubtris2n,28,25-29,Masculino,Branca,Não,,FALSE,,TRUE,Rio Grande do Sul (RS),RS,Sul,1,,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Finanças ou Bancos,de 101 a 500,0,,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 1 a 2 anos,de 7 a 10 anos,10000
70,zit1fhmwhombzi6s3s448ky0pqhjgga6,27,25-29,Feminino,Branca,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,Rio de Janeiro (RJ),RJ,Sudeste,1,,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,FALSE,Empregado (CLT),Finanças ou Bancos,de 51 a 100,0,,Outra Opção,Pleno,de R$ 2.001/mês a R$ 3.000/mês,Não tenho experiência na área de dados,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,2500
71,zhz5wq486mcgh5hh5zizhz5wh3nno3rp,26,25-29,Feminino,Branca,Sim,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Tecnologia/Fábrica de Software,de 1.001 a 3.000,0,,Analista de BI/BI Analyst,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,Menos de 1 ano,7000
72,zhx9qtqt5wlcu2mw0zhx9rgn8m6ipjju,33,30-34,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,Mato Grosso (MT),MT,Centro-oeste,1,,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empreendedor ou Empregado (CNPJ),Indústria,de 11 a 50,0,,Analista de Dados/Data Analyst,Pleno,de R$ 2.001/mês a R$ 3.000/mês,de 4 a 6 anos,de 5 a 6 anos,2500
73,zhvf8eozlk04z4jm7tzhvf0pwsigwumx,28,25-29,Feminino,Branca,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Graduação/Bacharelado,Outra opção,FALSE,Empregado (CLT),Outra Opção,de 1.001 a 3.000,0,,Analista de Dados/Data Analyst,Júnior,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,de 1 a 2 anos,7000
74,zhso0sabcnxcjh79rzhsoidyowk23b8h,39,35-39,Masculino,Parda,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",TRUE,Senioridade das vagas recebidas em relação à sua experiência,TRUE,São Paulo (SP),SP,Sudeste,1,,Mestrado,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,FALSE,Empreendedor ou Empregado (CNPJ),Tecnologia/Fábrica de Software,de 11 a 50,1,"Sócio ou C-level (CEO, CDO, CIO, CTO etc)",,,Acima de R$ 40.001/mês,Mais de 10 anos,Mais de 10 anos,40000
75,zhccc4tprxtzit2wfmkqtcnx7o49ekbi,31,30-34,Feminino,Branca,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,Minas Gerais (MG),MG,Sudeste,1,,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Entretenimento ou Esportes,de 101 a 500,0,,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Sênior,de R$ 12.001/mês a R$ 16.000/mês,Mais de 10 anos,Menos de 1 ano,14000
76,zgzg3oj3133trfhka2zgzg3ode54jyg6,25,25-29,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,0,Centro-oeste,Pós-graduação,Outras Engenharias,FALSE,Empregado (CLT),Varejo,de 1.001 a 3.000,0,,Analista de Dados/Data Analyst,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,10000
77,zguo6vbcbj53swqvmeplnzgdytmzd1ra,43,40-44,Masculino,Branca,Não,,FALSE,,TRUE,Bahia (BA),BA,Nordeste,0,Nordeste,Doutorado ou Phd,Química / Física,FALSE,Servidor Público,Educação,de 501 a 1.000,1,Team Leader/Tech Leader,,,de R$ 30.001/mês a R$ 40.000/mês,Mais de 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,35000
78,zgsa1r6fzb952mile7q5lzgsa1rnw71u,35,35-39,Masculino,Branca,Não,,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Graduação/Bacharelado,Outras Engenharias,FALSE,Empregado (CLT),Tecnologia/Fábrica de Software,Acima de 3.000,0,,Cientista de Dados/Data Scientist,Sênior,de R$ 25.001/mês a R$ 30.000/mês,de 4 a 6 anos,Menos de 1 ano,27500
79,zgomrwhvcqs04v4azgomhg4fa6f148gu,44,40-44,Feminino,Branca,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",FALSE,"Quantidade de oportunidades de emprego/vagas recebidas, Senioridade das vagas recebidas em relação à sua experiência, Oportunidades de progressão de carreira, Velocidade de progressão de carreira, Nível de cobrança no trabalho / Stress no trabalho, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de integração e outros momentos fora do trabalho",TRUE,São Paulo (SP),SP,Sudeste,1,,Pós-graduação,Ciências Sociais,FALSE,Empregado (CLT),Internet/Ecommerce,Acima de 3.000,0,,Analista de Dados/Data Analyst,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,de 1 a 2 anos,10000
80,zgksbxk1mijcwexer5g8zgksbbqgt2nh,31,30-34,Feminino,Branca,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",FALSE,"Aprovação em processos seletivos/entrevistas, Oportunidades de progressão de carreira, Velocidade de progressão de carreira, Nível de cobrança no trabalho / Stress no trabalho, Relação com outros membros da empresa, em momentos de integração e outros momentos fora do trabalho, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de trabalho, Quantidade de oportunidades de emprego/vagas recebidas",TRUE,São Paulo (SP),SP,Sudeste,0,Sudeste,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Finanças ou Bancos,Acima de 3.000,1,Supervisor/Coordenador,,,de R$ 16.001/mês a R$ 20.000/mês,de 4 a 6 anos,de 3 a 4 anos,18000
81,zg8angrbb8ibfxzg8anggldov3qxqkte,43,40-44,Masculino,Branca,Não,,FALSE,,TRUE,,,Norte,1,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Servidor Público,Setor Público,de 501 a 1.000,1,Supervisor/Coordenador,,,de R$ 20.001/mês a R$ 25.000/mês,Mais de 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,22500
82,zfuwue3jsdjszfuqtdhuf7nzxvas9m71,34,30-34,Masculino,Indígena,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,Santa Catarina (SC),SC,Sul,0,Norte,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Finanças ou Bancos,de 101 a 500,0,,Cientista de Dados/Data Scientist,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 7 a 10 anos,Mais de 10 anos,10000
83,zfpttoq1n07x63rqynozfptevfzlh6as,32,30-34,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,Rio de Janeiro (RJ),RJ,Sudeste,1,,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Varejo,Acima de 3.000,0,,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,de 1 a 2 anos,10000
84,zfnykoirgbvev5zsig78zfnykoirtcu2,48,45-49,Masculino,Branca,Não,,FALSE,,TRUE,Paraná (PR),PR,Sul,1,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Área de Consultoria,Acima de 3.000,0,,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 1 a 2 anos,Mais de 10 anos,10000
85,zfeuk2m9jozahicujlla8zfeuk2g7apj,29,25-29,Feminino,Amarela,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,Paraná (PR),PR,Sul,1,,Mestrado,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,FALSE,Somente Estudante (pós-graduação),,,,,,,,,,
86,zehbwpq0cu27mcdfzehbwumsktj37ut5,33,30-34,Masculino,Branca,Não,,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Tecnologia/Fábrica de Software,Acima de 3.000,0,,Analytics Engineer,Sênior,de R$ 20.001/mês a R$ 25.000/mês,Mais de 10 anos,Menos de 1 ano,22500
87,ze8vowc5usprrw7hnnhze8vow9xt3ap1,33,30-34,Feminino,Branca,Sim,"Sim, acredito que minha experiência profissional seja afetada devido ao fato de ser PCD, Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",FALSE,"Aprovação em processos seletivos/entrevistas, Oportunidades de progressão de carreira, Velocidade de progressão de carreira, Nível de cobrança no trabalho / Stress no trabalho, Relação com outros membros da empresa, em momentos de trabalho",TRUE,São Paulo (SP),SP,Sudeste,1,,Graduação/Bacharelado,Outra opção,FALSE,Empregado (CLT),Outra Opção,de 1.001 a 3.000,0,,Cientista de Dados/Data Scientist,Pleno,de R$ 12.001/mês a R$ 16.000/mês,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,14000
88,ze456e6jx9450sr21wze456efdynob5p,26,25-29,Feminino,Branca,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",FALSE,"Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de trabalho, Oportunidades de progressão de carreira",TRUE,São Paulo (SP),SP,Sudeste,0,Sudeste,Pós-graduação,Outras Engenharias,FALSE,Empregado (CLT),Indústria,Acima de 3.000,0,,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,7000
89,ze0pd6gjldhip1dkoijqvh9ze0pd6gk0,50,50-54,Masculino,Branca,Não,,FALSE,,TRUE,Rio Grande do Sul (RS),RS,Sul,1,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Outra Opção,de 11 a 50,1,Supervisor/Coordenador,,,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,Mais de 10 anos,5000
90,ze0flpuodrwpzwayraze0flpiys7xgge,28,25-29,Feminino,Parda,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",FALSE,Quantidade de oportunidades de emprego/vagas recebidas,TRUE,Minas Gerais (MG),MG,Sudeste,1,,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Internet/Ecommerce,de 1.001 a 3.000,0,,Cientista de Dados/Data Scientist,Pleno,de R$ 16.001/mês a R$ 20.000/mês,de 4 a 6 anos,de 3 a 4 anos,18000
91,zdfl92yeveayf0es8fanzdfl92r0nmod,22,22-24,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,Espírito Santo (ES),ES,Sudeste,1,,Graduação/Bacharelado,Outras Engenharias,FALSE,Empregado (CLT),Finanças ou Bancos,Acima de 3.000,0,,Analista de Dados/Data Analyst,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,Menos de 1 ano,5000
